date,avg_sentiment_score,open,high,low,close,volume,price_change,Bearish,Bullish,Neutral
2024-01-11,0.6621514956156412,46656.07421875,48969.37109375,45678.64453125,46368.5859375,45833734549.0,-287.48828125,0,1,0
2024-01-10,0.5815559566020966,46121.5390625,47647.22265625,44483.15234375,46627.77734375,50114613298.0,506.23828125,0,0,1
2024-01-08,0.6292436917622884,43948.70703125,47218.0,43244.08203125,46970.50390625,42746192015.0,3021.796875,0,1,0
2024-01-07,0.7569371461868286,43998.46484375,44495.5703125,43662.23046875,43943.09765625,19330573863.0,-55.3671875,0,1,0
2024-01-05,0.7806645035743713,44192.98046875,44353.28515625,42784.71875,44162.69140625,32336029347.0,-30.2890625,0,0,1
2024-01-04,0.5118712186813354,42855.81640625,44770.0234375,42675.17578125,44179.921875,30448091210.0,1324.10546875,0,1,0
2024-01-01,0.7653548717498779,42280.234375,44175.4375,42214.9765625,44167.33203125,18426978443.0,1887.09765625,0,1,0
2023-12-28,0.5871757864952087,43468.19921875,43804.78125,42318.55078125,42627.85546875,22992093014.0,-840.34375,0,0,1
2023-12-27,0.5068806906541189,42518.46875,43683.16015625,42167.58203125,43442.85546875,25260941032.0,924.38671875,0,0,1
2023-12-25,0.7653548717498779,43010.57421875,43765.09375,42765.76953125,43613.140625,21115795370.0,602.56640625,0,1,0
2023-12-19,0.5723556280136108,42641.51171875,43354.296875,41826.3359375,42270.52734375,23171001281.0,-370.984375,0,0,1
2023-12-18,0.7015243172645569,41348.203125,42720.296875,40530.2578125,42623.5390625,25224642008.0,1275.3359375,0,0,1
2023-12-11,0.7653548717498779,43792.01953125,43808.375,40234.578125,41243.83203125,40632672038.0,-2548.1875,0,1,0
2023-12-07,0.7128178179264069,43769.1328125,44042.58984375,42880.6484375,43292.6640625,27635760671.0,-476.46875,0,0,1
2023-12-06,0.7371857166290283,44080.0234375,44265.76953125,43478.08203125,43746.4453125,29909761586.0,-333.578125,0,0,1
2023-12-04,0.6348045170307159,39978.62890625,42371.75,39978.62890625,41980.09765625,39856129827.0,2001.46875,0,1,0
2023-11-28,0.8094135522842407,37247.9921875,38368.48046875,36891.08984375,37831.0859375,21696137014.0,583.09375,0,0,1
2023-11-27,0.7653548717498779,37454.19140625,37559.35546875,36750.12890625,37254.16796875,19002925720.0,-200.0234375,0,1,0
2023-11-26,0.785502552986145,37796.828125,37820.30078125,37162.75,37479.12109375,13744796068.0,-317.70703125,0,0,1
2023-11-24,0.5839458107948303,37296.31640625,38415.33984375,37261.60546875,37720.28125,22922957823.0,423.96484375,0,1,0
2023-11-23,0.9271921515464783,37420.43359375,37643.91796875,36923.86328125,37289.62109375,14214948217.0,-130.8125,0,0,1
2023-11-21,0.5226187109947205,37469.16015625,37631.140625,35813.8125,35813.8125,25172163756.0,-1655.34765625,0,0,1
2023-11-20,0.7653548717498779,37374.07421875,37756.8203125,36882.53125,37476.95703125,20888209068.0,102.8828125,0,1,0
2023-11-18,0.6376937627792358,36625.37109375,36839.28125,36233.3125,36585.703125,11886022717.0,-39.66796875,0,0,1
2023-11-13,0.7653548717498779,37070.3046875,37405.1171875,36399.60546875,36502.35546875,19057712790.0,-567.94921875,0,1,0
2023-11-12,0.43229034543037415,37133.9921875,37227.69140625,36779.1171875,37054.51953125,11545715999.0,-79.47265625,1,0,0
2023-11-10,0.7379368543624878,36702.25,37493.80078125,36362.75390625,37313.96875,22711265155.0,611.71875,0,0,1
2023-11-09,0.9909829497337341,35633.6328125,37926.2578125,35592.1015625,36693.125,37762672382.0,1059.4921875,0,0,1
2023-11-08,0.593663215637207,35419.4765625,35994.41796875,35147.80078125,35655.27734375,17295394918.0,235.80078125,0,0,1
2023-11-06,0.635907381772995,35044.7890625,35286.02734375,34765.36328125,35037.37109375,12693436420.0,-7.41796875,0,0,1
2023-11-03,0.5716529488563538,34942.47265625,34942.47265625,34133.44140625,34732.32421875,17158456701.0,-210.1484375,1,0,0
2023-10-30,0.6647357642650604,34531.7421875,34843.93359375,34110.97265625,34502.36328125,17184860315.0,-29.37890625,0,0,1
2023-10-28,0.6834721863269806,33907.72265625,34399.390625,33874.8046875,34089.57421875,10160330825.0,181.8515625,0,0,1
2023-10-25,0.9326010942459106,33916.04296875,35133.7578125,33709.109375,34502.8203125,25254318008.0,586.77734375,0,0,1
2023-10-24,0.7286405265331268,33077.3046875,35150.43359375,32880.76171875,33901.52734375,44934999645.0,824.22265625,0,0,1
2023-10-23,0.7653548717498779,30140.685546875,34370.4375,30097.828125,33086.234375,38363572311.0,2945.548828125,0,1,0
2023-10-22,0.7237829864025116,29918.654296875,30199.43359375,29720.3125,29993.896484375,10446520040.0,75.2421875,0,0,1
2023-10-21,0.7407961040735245,29683.380859375,30287.482421875,29481.751953125,29918.412109375,11541146996.0,235.03125,0,0,1
2023-10-20,0.4016021192073822,28732.8125,30104.0859375,28601.669921875,29682.94921875,21536125230.0,950.13671875,0,0,1
2023-10-18,0.8132286667823792,28413.53125,28889.009765625,28174.251953125,28328.341796875,12724128586.0,-85.189453125,0,0,1
2023-10-17,0.6810500621795654,28522.09765625,28618.751953125,28110.185546875,28415.748046875,14872527508.0,-106.349609375,0,0,1
2023-10-16,0.6728373467922211,27162.62890625,29448.138671875,27130.47265625,28519.466796875,27833876539.0,1356.837890625,0,0,1
2023-10-14,0.9233735799789429,26866.203125,26969.0,26814.5859375,26861.70703125,5388116782.0,-4.49609375,0,0,1
2023-10-13,0.7748474776744843,26752.87890625,27092.697265625,26686.322265625,26862.375,15165312851.0,109.49609375,0,0,1
2023-10-12,0.9662405252456665,26873.29296875,26921.439453125,26558.3203125,26756.798828125,9392909295.0,-116.494140625,0,0,1
2023-10-09,0.6927063763141632,27934.47265625,27989.470703125,27302.5625,27583.677734375,12007668568.0,-350.794921875,0,0,1
2023-10-06,0.8796908458073934,27412.123046875,28252.537109375,27215.552734375,27946.59765625,13492391599.0,534.474609375,0,0,1
2023-10-04,0.6695976257324219,27429.07421875,27826.658203125,27248.10546875,27799.39453125,11143355314.0,370.3203125,1,0,0
2023-10-02,0.7122590243816376,27976.798828125,28494.458984375,27347.787109375,27530.78515625,19793041322.0,-446.013671875,0,0,1
2023-09-27,0.6937674085299174,26209.498046875,26817.841796875,26111.46484375,26352.716796875,11718380997.0,143.21875,0,1,0
2023-09-26,0.9294957518577576,26294.7578125,26389.884765625,26090.712890625,26217.25,9985498161.0,-77.5078125,0,0,1
2023-09-25,0.7653548717498779,26253.775390625,26421.5078125,26011.46875,26298.48046875,11997833257.0,44.705078125,0,1,0
2023-09-23,0.5565894842147827,26578.556640625,26634.185546875,26520.51953125,26579.390625,7404700301.0,0.833984375,0,0,1
2023-09-22,0.9245041310787201,26564.056640625,26726.078125,26495.533203125,26579.568359375,10578746709.0,15.51171875,1,0,0
2023-09-21,0.7751403252283732,27129.83984375,27152.939453125,26389.30078125,26567.6328125,13371443708.0,-562.20703125,0,0,1
2023-09-18,0.7015243172645569,26532.994140625,27414.734375,26415.515625,26754.28125,15615339655.0,221.287109375,0,0,1
2023-09-16,0.7559590935707092,26606.19921875,26754.76953125,26473.890625,26568.28125,7402031417.0,-37.91796875,0,0,1
2023-09-15,0.7811892628669739,26533.818359375,26840.498046875,26240.701171875,26608.693359375,11479735788.0,74.875,0,1,0
2023-09-14,0.6885059475898743,26228.27734375,26774.623046875,26171.451171875,26539.673828125,13811359124.0,311.396484375,0,1,0
2023-09-12,0.7336274981498718,25160.658203125,26451.939453125,25133.078125,25833.34375,18657279324.0,672.685546875,0,1,0
2023-09-11,0.7504020631313324,25831.71484375,25883.947265625,24930.296875,25162.654296875,14600006467.0,-669.060546875,0,0,1
2023-09-07,0.7022159099578857,25748.3125,26409.302734375,25608.201171875,26240.1953125,11088307100.0,491.8828125,0,0,1
2023-09-06,0.7391656637191772,25783.931640625,25953.015625,25404.359375,25753.236328125,12752705327.0,-30.6953125,0,0,1
2023-09-05,0.6823563575744629,25814.95703125,25858.375,25589.98828125,25779.982421875,11094740040.0,-34.974609375,0,0,1
2023-09-04,0.7653548717498779,25968.169921875,26081.525390625,25657.025390625,25812.416015625,10680635106.0,-155.75390625,0,1,0
2023-09-02,0.9926436543464661,25800.91015625,25970.28515625,25753.09375,25868.798828125,10100387473.0,67.888671875,0,0,1
2023-09-01,0.8996666073799133,25934.021484375,26125.869140625,25362.609375,25800.724609375,17202862221.0,-133.296875,0,0,1
2023-08-28,0.7653548717498779,26089.615234375,26198.578125,25880.599609375,26106.150390625,11002805166.0,16.53515625,0,1,0
2023-08-25,0.8704956769943237,26163.6796875,26248.103515625,25786.8125,26047.66796875,12406045118.0,-116.01171875,0,0,1
2023-08-21,0.7582856714725494,26188.69140625,26220.201171875,25846.087890625,26124.140625,13371557893.0,-64.55078125,0,0,1
2023-08-18,0.800143818060557,26636.078125,26808.1953125,25668.921875,26049.556640625,24026236529.0,-586.521484375,0,0,1
2023-08-16,0.8361543416976929,29169.07421875,29221.9765625,28701.779296875,28701.779296875,14949271904.0,-467.294921875,0,0,1
2023-08-14,0.6979994177818298,29283.263671875,29660.25390625,29124.10546875,29408.443359375,14013695304.0,125.1796875,0,0,1
2023-08-13,0.5113028287887573,29416.59375,29441.43359375,29265.806640625,29282.9140625,7329897180.0,-133.6796875,0,1,0
2023-08-09,0.6119935512542725,29766.6953125,30093.435546875,29376.80078125,29561.494140625,18379521213.0,-205.201171875,0,0,1
2023-08-07,0.7653548717498779,29038.513671875,29244.28125,28724.140625,29180.578125,13618163710.0,142.064453125,0,1,0
2023-08-03,0.6253792643547058,29161.8125,29375.70703125,28959.48828125,29178.6796875,12780357746.0,16.8671875,0,1,0
2023-07-31,0.7653548717498779,29278.314453125,29489.873046875,29131.578125,29230.111328125,11656781982.0,-48.203125,0,1,0
2023-07-28,0.763137012720108,29212.1640625,29521.513671875,29125.845703125,29319.24609375,11218474952.0,107.08203125,0,0,1
2023-07-25,0.7735335826873779,29178.970703125,29353.16015625,29062.43359375,29227.390625,10266772793.0,48.419921875,0,0,1
2023-07-24,0.718898594379425,30081.662109375,30093.39453125,28934.294921875,29176.916015625,15395817395.0,-904.74609375,0,0,1
2023-07-21,0.9115476012229919,29805.111328125,30045.998046875,29733.8515625,29908.744140625,10972789818.0,103.6328125,0,0,1
2023-07-18,0.6376937627792358,30147.0703125,30233.65625,29556.427734375,29856.5625,13138897269.0,-290.5078125,0,0,1
2023-07-17,0.6101813018321991,30249.626953125,30336.400390625,29685.783203125,30145.888671875,13240156074.0,-103.73828125,0,1,0
2023-07-16,0.8524336814880371,30297.47265625,30437.560546875,30089.669921875,30249.1328125,8516564470.0,-48.33984375,0,0,1
2023-07-15,0.9828327298164368,30331.783203125,30407.78125,30263.462890625,30295.806640625,8011667756.0,-35.9765625,0,0,1
2023-07-13,0.9328818321228027,30387.48828125,31814.515625,30268.3515625,31476.048828125,23686079548.0,1088.560546875,0,0,1
2023-07-11,0.6510035693645477,30417.6328125,30788.314453125,30358.09765625,30620.951171875,12151839152.0,203.318359375,0,0,1
2023-07-10,0.7653548717498779,30172.423828125,31026.083984375,29985.39453125,30414.470703125,14828209155.0,242.046875,0,1,0
2023-07-07,0.6588756144046783,29907.998046875,30434.64453125,29777.28515625,30342.265625,13384770155.0,434.267578125,0,0,1
2023-07-06,0.8077456951141357,30507.150390625,31460.052734375,29892.2265625,29909.337890625,21129219509.0,-597.8125,0,0,1
2023-07-05,0.984852135181427,30778.724609375,30877.330078125,30225.61328125,30514.166015625,12481622280.0,-264.55859375,0,0,1
2023-07-03,0.667728841304779,30624.515625,31375.61328125,30586.513671875,31156.439453125,15271884873.0,531.923828125,0,1,0
2023-07-02,0.717115581035614,30587.26953125,30766.140625,30264.01953125,30620.76953125,10533418042.0,33.5,0,0,1
2023-06-30,0.4506931006908417,30441.353515625,31256.86328125,29600.275390625,30477.251953125,26387306197.0,35.8984375,0,0,1
2023-06-26,0.7653548717498779,30480.5234375,30636.029296875,29955.744140625,30271.130859375,16493186997.0,-209.392578125,0,1,0
2023-06-25,0.9777920246124268,30545.150390625,31041.271484375,30327.943359375,30480.26171875,12703464114.0,-64.888671875,0,0,1
2023-06-24,0.9424580335617065,30708.73828125,30804.1484375,30290.146484375,30548.6953125,12147822496.0,-160.04296875,0,0,1
2023-06-23,0.6855573654174805,29896.3828125,31389.5390625,29845.21484375,30695.46875,24115570085.0,799.0859375,0,0,1
2023-06-22,0.6106958389282227,29995.935546875,30495.998046875,29679.158203125,29912.28125,20653160491.0,-83.654296875,0,0,1
2023-06-20,0.8174663782119751,26841.6640625,28388.96875,26668.791015625,28327.48828125,22211859147.0,1485.82421875,0,0,1
2023-06-19,0.7045586109161377,26335.44140625,26984.611328125,26312.83203125,26851.029296875,12826986222.0,515.587890625,0,1,0
2023-06-18,0.8286217252413431,26510.45703125,26675.92578125,26325.890625,26336.212890625,9565695129.0,-174.244140625,0,0,1
2023-06-15,0.6499840915203094,25121.673828125,25735.30859375,24797.16796875,25576.39453125,15837384409.0,454.720703125,0,0,1
2023-06-12,0.874331533908844,25934.28515625,26087.919921875,25675.197265625,25902.5,11677889997.0,-31.78515625,0,0,1
2023-06-10,0.6616477966308594,26481.76171875,26531.044921875,25501.8359375,25851.240234375,19872933189.0,-630.521484375,0,0,1
2023-06-09,0.6393496543169022,26505.923828125,26770.2890625,26339.314453125,26480.375,11015551640.0,-25.548828125,1,0,0
2023-06-05,0.6493905782699585,27123.109375,27129.982421875,25445.16796875,25760.09765625,21513292646.0,-1363.01171875,0,1,0
2023-06-03,0.6638796329498291,27252.32421875,27317.052734375,26958.00390625,27075.12890625,8385597470.0,-177.1953125,0,0,1
2023-06-01,0.911548912525177,27218.412109375,27346.10546875,26671.720703125,26819.97265625,14678970415.0,-398.439453125,0,0,1
2023-05-31,0.8372848629951477,27700.529296875,27831.677734375,26866.453125,27219.658203125,15656371534.0,-480.87109375,0,0,1
2023-05-30,0.5489039421081543,27745.123046875,28044.759765625,27588.501953125,27702.349609375,13251081851.0,-42.7734375,0,0,1
2023-05-29,0.7653548717498779,28075.591796875,28432.0390625,27563.876953125,27745.884765625,15181308984.0,-329.70703125,0,1,0
2023-05-27,0.4924295246601105,26720.181640625,26888.8828125,26621.140625,26868.353515625,7892015141.0,148.171875,0,0,1
2023-05-23,0.6591335336367289,26855.9609375,27434.68359375,26816.1796875,27225.7265625,13697203143.0,369.765625,0,1,0
2023-05-22,0.74153733253479,26749.892578125,27045.734375,26549.734375,26851.27734375,11056770492.0,101.384765625,0,0,1
2023-05-19,0.8629368543624878,26826.75390625,27128.619140625,26700.2109375,26890.12890625,11258983301.0,63.375,0,0,1
2023-05-18,0.6376937627792358,27401.650390625,27466.52734375,26415.1015625,26832.208984375,15222938600.0,-569.44140625,0,0,1
2023-05-17,0.4538706839084625,27035.470703125,27465.927734375,26600.14453125,27398.802734375,15140006925.0,363.33203125,0,0,1
2023-05-15,0.7653548717498779,26931.384765625,27646.34765625,26766.09765625,27192.693359375,14413231792.0,261.30859375,0,1,0
2023-05-14,0.5157375335693359,26788.974609375,27150.9765625,26661.35546875,26930.638671875,10014858959.0,141.6640625,0,1,0
2023-05-13,0.6116266250610352,26807.76953125,27030.482421875,26710.873046875,26784.078125,9999171605.0,-23.69140625,0,0,1
2023-05-12,0.9079299569129944,26987.662109375,27055.646484375,25878.4296875,26804.990234375,19313599897.0,-182.671875,0,0,1
2023-05-11,0.8856760263442993,27621.0859375,27621.94140625,26781.826171875,27000.7890625,16724343943.0,-620.296875,0,0,1
2023-05-09,0.5927975177764893,27695.068359375,27821.400390625,27375.6015625,27658.775390625,14128593256.0,-36.29296875,0,0,1
2023-05-08,0.8797711730003357,28450.45703125,28663.271484375,27310.134765625,27694.2734375,19122903752.0,-756.18359375,0,0,1
2023-05-06,0.9448565244674683,29538.859375,29820.126953125,28468.966796875,28904.623046875,15913866714.0,-634.236328125,0,0,1
2023-05-04,0.7298759520053864,29031.3046875,29353.185546875,28694.0390625,28847.7109375,15548678514.0,-183.59375,0,0,1
2023-05-03,0.5611807107925415,28680.494140625,29259.533203125,28178.388671875,29006.30859375,19122972518.0,325.814453125,0,0,1
2023-05-02,0.8983339071273804,28087.17578125,28881.298828125,27924.123046875,28680.537109375,16432924527.0,593.361328125,0,0,1
2023-05-01,0.6328315436840057,29227.103515625,29329.935546875,27680.79296875,28091.568359375,18655599976.0,-1135.53515625,0,0,1
2023-04-30,0.6896026730537415,29245.515625,29952.029296875,29114.021484375,29268.806640625,14652199272.0,23.291015625,0,0,1
2023-04-24,0.7653548717498779,27591.73046875,27979.982421875,27070.849609375,27525.33984375,17703288330.0,-66.390625,0,1,0
2023-04-21,0.7080102860927582,28249.23046875,28349.96875,27177.365234375,27276.91015625,20759504330.0,-972.3203125,0,0,1
2023-04-20,0.6389416456222534,28823.68359375,29076.400390625,28037.2578125,28245.98828125,21340360360.0,-577.6953125,0,0,1
2023-04-19,0.5025723576545715,30394.1875,30411.0546875,28669.8984375,28822.6796875,24571565421.0,-1571.5078125,0,0,1
2023-04-18,0.6510321497917175,29449.091796875,30470.302734375,29154.849609375,30397.552734375,19480529496.0,948.4609375,0,0,1
2023-04-17,0.7999509572982788,30317.146484375,30319.197265625,29275.37109375,29445.044921875,17872186762.0,-872.1015625,0,0,1
2023-04-16,0.9313479065895081,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417.0,-0.62109375,1,0,0
2023-04-15,0.5422019958496094,30490.75,30601.740234375,30245.8828125,30318.49609375,11940685378.0,-172.25390625,0,0,1
2023-04-13,0.7287812232971191,29892.740234375,30539.845703125,29878.623046875,30399.06640625,17487721001.0,506.326171875,0,0,1
2023-04-12,0.5107876658439636,30231.58203125,30462.48046875,29725.57421875,30139.052734375,18651929926.0,-92.529296875,0,1,0
2023-04-10,0.7653548717498779,28336.02734375,29771.46484375,28189.271484375,29652.98046875,19282400094.0,1316.953125,0,1,0
2023-04-07,0.9461197257041931,28038.966796875,28111.59375,27794.03125,27925.859375,10861680497.0,-113.107421875,0,0,1
2023-04-03,0.7068925350904465,28183.080078125,28475.623046875,27276.720703125,27790.220703125,19556501327.0,-392.859375,0,0,1
2023-03-31,0.8401074409484863,28032.26171875,28639.896484375,27583.71484375,28478.484375,19001327598.0,446.22265625,0,0,1
2023-03-29,0.5265918374061584,27267.03125,28619.54296875,27259.662109375,28348.44140625,20684945906.0,1081.41015625,0,0,1
2023-03-28,0.6411431133747101,27132.888671875,27460.71875,26677.818359375,27268.130859375,17783600385.0,135.2421875,0,0,1
2023-03-27,0.8493649959564209,27994.068359375,28037.92578125,26606.689453125,27139.888671875,18188895178.0,-854.1796875,0,0,1
2023-03-24,0.4938105642795563,28324.111328125,28388.4375,27039.265625,27493.28515625,25980310960.0,-830.826171875,0,1,0
2023-03-21,0.7652031779289246,27768.392578125,28439.5625,27439.646484375,28175.81640625,36102192830.0,407.423828125,0,0,1
2023-03-20,0.687178909778595,28041.6015625,28527.724609375,27242.880859375,27767.236328125,44774027664.0,-274.365234375,0,0,1
2023-01-15,0.9822851419448853,20977.484375,20993.748046875,20606.986328125,20880.798828125,19298407543.0,-96.685546875,0,0,1
2022-12-02,0.5238210558891296,16968.68359375,17088.66015625,16877.880859375,17088.66015625,19539705127.0,119.9765625,0,0,1
2022-10-28,0.9846105575561523,20287.95703125,20724.98046875,20086.068359375,20595.3515625,43994715910.0,307.39453125,0,0,1
2022-10-06,0.9887276887893677,20161.0390625,20408.392578125,19900.087890625,19955.443359375,34711412966.0,-205.595703125,0,0,1
2021-12-02,0.6811666488647461,57217.37109375,57349.234375,55895.1328125,56477.81640625,32379968686.0,-739.5546875,0,0,1
2021-07-29,0.6946260929107666,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027.0,12.96875,0,0,1
